0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,Label
0.27478343,8.539548,2.1193957,-7.1765347,51.89287,21.839832,6.884799,-22.87402,30.83679,4.526955,-21.02808,-4.026513,41.116642,-16.490437,21.343779,36.219948,-40.651638,-32.875374,56.304256,29.206675,9.079127,-17.773806,7.286748,-18.015877,13.773981,-20.762949,4.6591854,13.072138,-17.256445,11.728762,14.579834,42.091667,-30.049805,-17.277205,0.84680486,18.646175,36.031,39.495434,14.491872,-8.588894,40.925312,-22.740448,1.0888819,1.5278497,11.161773,-27.218246,11.344956,0.70327336,-41.031445,-10.174376,-18.3503,-5.325231,-57.82115,43.912575,-50.2939,-20.209654,49.862583,-38.06743,-45.77224,-26.181366,49.7367,-7.6119823,11.136642,48.04539,-19.194883,10.878965,5.970851,-22.176798,29.1854,16.680742,-49.596928,-32.07743,34.239403,7.862045,-73.82602,-5.8085814,-20.783518,32.57595,32.860268,18.636047,-5.258762,41.262028,4.4320264,0.73665696,62.410057,-23.720943,-3.1258364,14.884892,14.740175,-1.2905666,36.743904,20.71969,-48.3483,-8.502815,4.267158,15.556249,8.944904,-13.379663,10.95528,8.122392,-41.721848,10.94979,-20.913864,-38.06582,4.6885233,-20.437271,-3.338565,1.8111731,1.6702442,-2.4197392,-34.95493,18.849224,-25.444069,-22.466496,1.3219442,32.699623,33.704742,-63.64378,-3.585566,20.696041,-32.146812,1.8526589,-11.362107,10.128489,5.0721626,-16.215954,-5.3105283,-34.174465,15.089507,11.776001,-9.473783,14.510708,-27.961576,-39.886047,-18.528652,-55.661747,-0.21109566,25.155743,-40.362473,-22.808958,-9.010262,-46.24615,23.992708,3.8205023,43.842068,23.887743,-20.285568,23.531477,17.013943,20.656471,-20.310848,-1.9492905,15.641161,16.129547,-31.474083,31.557219,45.73659,5.7796226,-9.446485,-46.08098,-5.2435727,-15.074099,14.824036,27.065275,7.8302374,-32.220238,2.9591465,3.479178,0.020064589,0.19492498,-6.090482,26.563332,22.33402,-18.629253,-29.88241,23.968328,-1.3634208,-4.3226166,-39.86828,-7.212747,15.298097,-12.52516,-51.89791,-12.284017,20.00929,40.435566,-6.5384336,12.05731,11.194084,-39.825424,-29.748705,32.26647,David
-5.242721,35.390373,13.248366,-10.325264,-5.9414463,6.35779,-14.989503,-14.016411,17.511192,-17.216549,14.779548,-22.855114,31.125103,-11.422919,-23.055738,-3.46588,8.151063,-11.07874,10.071374,17.008873,-12.232177,-3.0787659,-0.5550397,-8.683144,-22.848358,-28.15042,-18.391287,-2.5527296,3.0246944,-13.007556,-17.389778,-6.9186273,-3.3469212,-22.878157,4.971038,-34.774082,7.968443,15.001788,0.7942583,-34.83972,-14.061574,-6.873117,-23.261553,-28.65879,-9.558099,23.054028,13.734911,-17.477472,11.389238,-20.578466,-13.899824,7.768827,14.232168,-22.406721,10.918109,-17.85354,2.3288007,-13.641989,-0.36423796,27.452312,-4.306732,16.481462,-11.193561,-0.2933315,-9.940216,8.537484,19.894354,4.22309,7.7012744,-2.2626407,-39.40717,-7.918609,29.585878,1.6437778,-3.2294822,14.225973,-0.38870484,7.55562,38.570248,14.78639,28.654251,0.99605983,6.0393963,-2.5808346,-0.9923219,5.3224645,0.8111877,4.2393775,15.078001,13.814627,-9.914651,-12.110585,-23.81,21.820196,22.550285,5.346943,-20.473684,-6.2910943,-14.527358,-1.9818504,-8.242161,-12.8372,-11.743535,-32.436546,-13.81063,-1.2507758,-14.796537,-4.214925,-18.160694,30.797546,33.22758,11.571859,18.158625,-13.515945,-7.355114,-2.2670007,-12.485227,-7.080055,30.767078,-19.680225,9.335099,-4.0474405,6.1687026,14.195823,3.9534295,40.302532,0.23500091,12.154313,7.763225,-3.950161,3.306843,-26.353996,22.82363,29.961548,-12.125381,12.50726,2.0399683,5.0820518,-21.514053,-27.774689,-35.62622,12.796463,8.7246685,24.707626,13.414626,27.393303,15.978453,-10.875969,-11.9497795,21.092283,-1.5557305,-17.236181,-18.041431,-21.227346,-3.816729,-19.588705,25.939978,4.1230063,-31.692951,-0.5931308,-9.235613,-12.359276,-20.893183,17.42821,37.78818,-15.665369,8.9980345,4.9622025,40.4835,-2.6328511,8.728905,21.040302,-6.488514,7.7687826,19.754074,-7.8910484,-36.260323,-15.303829,-4.0402746,-21.487022,-19.06614,14.653898,18.039263,3.0538952,-5.0538363,8.055615,29.30393,-2.487228,21.227892,-15.78655,-17.23419,2.5582376,Didier
-6.75127,15.152319,15.74059,-13.028023,3.0161629,9.844944,-21.860582,-23.173607,3.2853632,-21.036022,-10.171126,19.894108,-2.346407,-42.72012,0.9990746,13.624408,28.85493,57.023857,-11.309545,-9.598404,22.359484,-28.67184,-27.91831,10.386151,8.734075,31.50672,-5.8414636,45.798004,-8.238496,-25.4624,-29.700659,14.534476,-21.560766,35.25887,17.217356,39.081318,-5.2197485,-7.3915544,-4.3882623,-18.467728,-10.715242,-23.515823,7.639087,-1.1603441,26.364994,-3.9190419,1.2769883,-8.966006,-3.9870815,16.673586,-21.119205,20.42327,-18.939028,22.425749,-20.403883,-15.465616,28.458609,15.865706,-17.46683,17.254011,-25.898094,-0.8793299,16.384241,-9.109161,23.390507,6.077706,17.735819,28.402174,-1.7527782,-9.265107,-26.688055,-33.24691,41.708614,23.649197,13.275461,-26.109144,6.7422643,-22.213312,16.57785,4.8245444,24.626131,-7.950645,-16.261524,-25.953207,29.686228,27.59548,11.973503,-2.375187,3.2143955,-21.318846,11.4512825,-4.844726,-35.587505,25.258371,-14.5034895,23.3069,19.308208,-9.249468,16.627872,-17.772047,15.446588,-9.226251,30.358421,-31.54296,16.945957,37.54275,1.2462027,-1.4422053,-2.5585325,-26.513298,29.13027,6.3425593,-17.634912,5.1457934,5.3483562,-24.632452,3.0824356,14.75093,11.294554,9.547906,-38.295673,-9.862697,1.5473663,22.178461,-3.1277366,-8.2140255,5.5780067,24.923426,19.809723,29.45029,-9.791206,-9.880162,22.640347,-0.6733061,-32.769505,1.401852,-22.966587,6.925519,5.1242304,-10.486054,9.324858,-1.6963292,37.41018,-34.631878,-3.5313144,14.17394,2.013967,24.578154,-7.7670856,5.163722,-15.3988,42.993176,83.3571,-4.05137,-2.4220219,18.758448,-2.4794428,-56.698536,-7.8847194,-0.15638518,-3.6743286,-5.0239706,-18.185614,19.608763,20.925926,-25.610767,2.7289906,-18.182095,-25.34925,11.7384615,-15.304724,8.123794,-4.771986,-21.821497,4.934256,0.5450071,-13.743637,-8.784615,-8.05388,-23.818043,42.80271,-24.983349,-11.465186,-20.77094,-31.55633,13.252744,36.482445,-5.632431,35.127617,28.823532,-11.835956,-4.5940046,Sergio
48.196644,-33.872383,1.4591264,24.026924,-50.954556,-0.6122261,38.06061,37.878067,-19.008944,4.8057528,-4.391801,38.98104,-7.974483,-5.410184,-35.077522,-28.42223,-9.789121,18.439495,-7.8591857,25.653336,-30.45166,-17.356287,9.921656,25.991352,-11.559107,1.0035949,11.683317,-20.859354,44.537174,-1.8558484,-62.743904,3.3230736,-26.772917,56.249454,-16.274513,-18.041983,14.199986,-18.13374,-12.433272,-54.0981,6.108269,10.063784,-10.681773,19.783772,-46.54095,-8.855965,9.29773,-18.445837,-0.5036697,-29.439417,-9.307626,-12.109567,32.643402,21.397285,1.3540751,2.633527,-24.374987,-10.402072,-4.2831144,-20.18008,-3.6462972,3.120064,61.95553,-34.73814,2.121443,-25.144035,-14.100641,-1.3195093,21.044891,-19.73249,12.683413,4.5547194,0.7839198,1.2532396,-54.22078,-14.3071995,11.450133,19.09542,-2.998764,-5.0815988,7.5017047,6.490707,10.07537,-16.213842,26.667059,-6.447427,47.447334,41.700115,-50.423176,-9.434768,11.937195,-21.86019,14.512104,-1.938013,8.505233,26.890472,17.640491,5.9324007,-16.679312,-28.83351,17.541264,-7.504745,12.221138,21.298399,-14.600005,-2.4663076,24.247625,-12.196008,-43.723595,1.9674703,-40.13152,-1.0709707,-3.6634383,0.038105037,10.842703,-57.1723,64.22651,9.139996,9.556906,18.664173,9.987717,21.314608,-2.7099078,18.68678,-22.523499,-28.71772,15.428728,-33.038494,-17.552328,-17.065922,-19.711998,-28.594458,-7.7783666,-12.654949,5.403207,-0.054607563,24.598465,-35.669975,22.208105,-40.751877,6.223837,-27.999495,14.067307,-8.421399,15.56438,-2.9574468,-25.346924,-44.46913,4.458026,12.910124,13.882978,36.73815,3.3502467,4.8683915,-37.257504,43.30412,-25.082602,-31.216888,-8.487664,7.4940686,-51.77098,-1.3029274,26.544493,23.021698,43.23967,37.574722,-8.914366,-11.714021,6.586605,-7.48969,-8.392276,8.036811,1.3170135,-23.002874,-33.38214,-12.205451,-41.371567,18.525017,14.502369,68.40097,-51.136993,-20.832945,-17.516844,12.701121,8.869878,12.806743,-5.9782834,-8.1831,-7.545388,-46.3922,-25.655825,-36.291065,Daniel2
47.510426,5.648914,40.840595,26.633627,11.762122,-15.707441,6.5775867,-6.9458323,1.6843219,8.734119,41.50743,2.94387,10.728025,-0.25610337,16.187613,11.439561,15.871989,29.63103,10.106857,-18.754335,14.280927,1.0936738,-0.3489438,16.721424,0.8613505,-12.041065,18.146788,-4.941806,-19.988745,-23.105516,14.105104,-5.3865323,30.003162,18.828999,-20.67788,24.477549,30.296352,-47.202797,-1.5248463,-25.16838,-46.74877,-32.336872,22.17069,-20.902664,54.29755,13.8772545,-3.9310923,12.252641,81.60424,22.967936,44.038837,-13.515933,-12.964936,13.307655,-16.82277,-36.054424,1.7845359,-17.017963,-18.680914,-27.721804,13.778763,17.342924,-3.7124968,26.128036,-4.5509315,-0.9538864,4.943053,-6.132802,9.772121,-13.787831,1.1894611,37.34871,-4.548342,0.5581942,-56.306053,-6.557432,-2.8200042,7.2196054,8.974685,34.73631,18.097782,9.722863,17.936852,-6.1957245,4.289732,-6.033374,17.2618,-10.927165,-31.996351,-32.33422,-7.245967,8.300767,22.438763,7.282197,29.663721,-12.266971,26.297771,1.9301766,-8.913505,-37.754505,14.304561,23.131174,-14.618711,-31.444765,-21.494427,8.910332,27.101297,-0.9878725,-46.031265,53.50982,19.865347,-9.931517,-21.065931,-16.136156,-32.579666,-9.665307,-34.730396,48.066593,7.342212,-5.010333,-39.919388,34.043648,1.8285083,-5.965938,30.32331,-10.093505,-7.8940787,-9.262343,-41.861042,-33.606407,18.765022,11.356892,19.051235,8.658452,-13.084719,-15.532343,46.343494,9.525058,-20.380222,-27.474134,-0.06777902,-30.717606,6.6297054,-39.935413,-17.509523,31.284822,1.9005198,35.96688,-13.427807,-23.26939,6.006849,-3.8325253,22.51979,43.951775,3.904609,8.46151,-0.2628844,27.171942,-17.933521,-30.785284,9.409519,12.792771,4.784375,-22.627344,32.960655,-0.6330668,-19.147243,29.98272,23.00128,2.5343473,49.145004,67.040825,13.177728,17.077475,-15.735178,-26.950602,-15.694531,-27.235216,-13.815645,-41.514446,-6.586125,9.227946,-8.726606,27.271088,14.85238,-28.522415,2.644467,-28.081718,69.12919,33.708828,-14.954527,22.794252,DafneA
-30.844082,13.010797,16.998964,-24.03631,-37.829094,-39.975563,49.6697,-35.59496,-15.660037,25.453331,18.164423,11.720453,30.020298,-53.113125,13.041538,46.01786,19.428469,-9.473223,-34.463913,-9.741703,-6.3288035,-34.53309,14.629805,-25.776083,-23.23183,-26.071924,-66.51981,38.863037,8.708049,12.258114,7.720734,-27.64282,2.195441,-6.823574,20.76875,-37.60382,0.48747763,-10.520392,-4.68017,24.008371,-11.900278,9.285144,-6.525155,-28.200758,7.451651,10.142639,33.198345,46.17454,77.56199,-18.69359,-19.649567,-38.171917,6.9196687,-6.0301294,51.057457,-31.969446,-40.1556,-36.95045,-5.9306707,-12.232035,13.011198,12.349295,42.056572,-32.662712,-19.532633,7.0100803,-16.297161,14.917918,23.840706,-34.463993,-9.481027,19.373167,58.896088,-40.07806,44.99956,18.686354,10.9026575,36.184196,-22.349966,25.866,37.287643,44.886887,86.10352,21.25011,-40.11243,4.331378,46.000034,-16.61142,-20.250366,56.170727,-31.746483,-23.639368,6.8546104,25.017126,58.64561,26.433025,0.045915283,8.769294,-25.4055,-33.48884,-50.173622,35.45384,30.74891,5.4256816,-4.4404497,2.5916615,15.400936,20.526974,-5.3283896,30.648048,13.77503,22.898458,22.623419,-1.3433118,-2.5013027,4.510441,27.072802,6.314166,-2.682524,44.72959,-50.0385,17.583374,-25.029789,16.481792,-20.537506,-5.334428,-74.03459,-56.71806,-50.56066,-59.212715,36.256306,24.300594,33.424957,-0.41137758,0.34424037,-24.49129,10.060884,-21.121843,-1.5114816,-1.3242303,56.780365,27.093798,-41.003815,-3.3922758,-39.016064,36.233803,-11.173119,16.928217,33.27601,50.73023,-9.704217,4.439681,-16.239706,5.8065324,28.950645,3.1946545,17.039822,17.925709,-12.554176,-2.6534226,-4.8386188,25.19177,-19.957596,30.248617,56.5394,42.477177,24.662584,2.489461,-53.42056,54.37732,-14.777263,-13.379398,-56.37503,-7.301327,-7.630069,11.977628,33.407906,-51.73404,-6.341448,-19.883532,-41.793266,37.378216,-28.942474,26.475807,29.985762,12.6269455,12.342348,-30.905447,25.125423,34.410973,-37.738598,23.607515,Mariana
32.365913,18.597792,14.203125,-10.209539,-12.47596,-43.40226,-2.2760239,23.59459,-8.65025,-6.3290753,-22.91391,19.42921,-3.7599869,-20.218342,-13.631876,-39.75041,-26.330902,2.7848623,4.3599267,4.5329847,-19.63381,-14.169612,-8.872364,41.41113,7.2198787,-40.099945,-0.81757027,13.079201,50.504925,25.22887,-12.768026,22.340616,-24.50578,-0.2680922,16.364723,2.5687006,7.61633,68.48633,-9.800595,-14.0302305,-18.18967,9.146167,-11.1069145,37.789562,-15.8435755,-24.422995,-7.7298822,-10.241914,-2.6918426,21.066904,13.299233,-7.0193667,-45.076164,37.226402,-16.42723,-25.602863,11.510703,-15.344149,-12.748984,-32.040356,-3.1528504,0.80403876,62.217842,50.85694,-15.909906,-5.499143,-18.536282,-13.997364,-8.461206,-4.473818,6.691038,-16.532333,0.3959928,1.0852661,-29.774364,-30.186403,-23.147179,17.512535,23.558502,8.909719,6.8748655,4.83063,4.9389877,-39.402855,-10.7326,-5.0657225,8.188797,9.193351,-5.4569006,22.465672,19.144169,22.034552,11.440846,-7.2600756,-4.6839967,10.366096,-10.005089,-3.9463282,-15.3522,-1.9629457,3.3559983,51.95301,-42.151344,19.249987,-6.0904484,-9.412939,-15.780914,-29.225721,-0.95016974,-5.5073004,7.561756,-14.957167,-47.9831,12.077897,12.788168,15.09571,28.60357,42.579098,27.903399,-11.01122,9.224206,-1.9685892,9.721309,20.547895,-36.487362,-18.498217,38.350605,-13.072772,-23.611074,-36.90703,-22.899479,19.144327,-2.2282248,20.519192,-19.573568,32.003532,1.3664051,-13.779254,52.893394,-17.15684,-6.436286,-6.1418357,-9.268551,-14.699787,-21.789062,15.862027,21.065342,-9.441484,28.115477,1.615684,69.250435,-13.59927,62.538937,20.468512,7.7265887,0.936125,-25.88362,3.3027787,-8.299979,11.762976,26.923183,5.138076,-10.180915,-14.039203,30.170975,-22.17887,17.594324,2.6827533,-35.861095,-2.5402052,0.47994706,-25.113382,-22.967323,17.772818,-25.69816,-0.40899956,28.970745,27.616625,-26.76896,0.061046056,-11.8279915,-11.895052,8.2844715,11.995677,-1.0060961,-13.51363,13.409049,-17.56696,2.257988,-21.273731,-8.847278,-54.542645,Lex
27.894514,19.85687,18.91517,2.2777343,4.143118,-26.163242,17.9435,-2.5433624,-13.114003,2.4827833,15.429271,-8.482427,21.080584,1.8580362,1.212387,43.726463,8.525974,50.020397,-86.028984,-4.374155,-21.928179,-28.013903,-7.1953025,18.90275,-9.615332,11.282275,54.58328,-0.22156408,7.7175627,-15.143102,-2.5110543,20.609522,7.287002,-2.7339358,15.686971,18.734858,-13.392077,-15.8916025,-13.983685,10.248122,-1.8849902,20.550327,-34.202557,4.5422397,-21.1882,18.06196,25.549015,-20.658258,-7.986648,-16.163876,11.757536,-37.38416,-3.5535567,-13.185691,-21.798803,-0.28418002,4.205896,-2.9496922,17.244339,-30.78574,29.606476,55.019176,3.2486005,-1.4654969,-4.7055955,-19.97933,5.897507,7.365811,-31.387785,-21.364006,-49.551792,-31.646599,-6.0419917,1.1774454,10.641589,-12.021732,10.495798,-0.31118745,26.18846,-35.946674,-2.3346202,45.118904,35.664124,-7.956218,13.341199,-8.0078945,20.855139,0.09663529,-5.627958,32.70068,13.427748,-3.883047,-40.33865,-7.9295325,22.654287,1.8050036,13.872169,-6.058687,12.694884,-36.221916,23.767897,29.598417,-6.2242775,-13.468133,15.927987,1.1209092,-3.4702723,5.7138033,-29.91277,40.001305,-7.92837,43.340775,11.672369,-0.4093742,-0.98863894,-5.874358,20.537672,-40.296135,49.51943,-5.9834895,-23.499561,2.7928674,3.7588928,11.522977,-39.371017,-15.274377,-9.369506,-20.615707,-49.983856,-2.7819233,-21.769566,-4.963443,-29.316881,21.049112,4.3534203,17.0412,31.81161,-13.411426,28.834002,28.230137,3.5569515,-12.804617,-5.9209375,-0.6595536,17.420788,0.58187705,-3.5168366,-16.391645,-25.471863,-26.240482,49.146122,-0.6944242,13.471841,14.563613,23.427473,20.900808,5.4700856,16.637798,2.3584034,-12.569829,9.143879,-39.88881,2.35577,34.833633,34.956608,-22.992289,15.510919,-52.62971,-56.01925,18.37176,9.846267,-26.162643,-10.822128,-9.690115,-10.507841,-1.9502505,-10.4832735,13.510796,48.137165,23.026356,-8.086707,-24.061678,0.7569578,-11.660103,-0.13826916,-33.365013,13.854652,-18.748198,22.739473,27.695608,-49.091476,17.208132,Cielo
6.961262,1.2572488,-12.85234,13.413708,5.826666,-13.982745,-0.9313346,-16.316116,-0.4295631,24.305977,12.074122,45.658813,5.1872168,-28.709782,-33.302227,2.2710986,15.321864,-46.727825,-3.4199245,57.24975,22.899727,-10.799381,9.573833,17.12743,6.1496882,-35.840668,27.156908,25.115635,-12.364596,13.437071,-4.4032836,9.904642,-28.057583,-3.9602633,11.747031,4.751043,-6.584387,-13.934074,-35.77913,16.911789,-5.9773407,14.314008,-7.335177,-5.035093,-15.309697,-25.287907,29.83241,27.985357,-2.9334292,-2.8577497,-6.7544856,-3.3335948,-25.53264,-2.4176748,-4.656629,6.2460313,-20.16796,32.40028,4.7242007,-4.695714,22.118961,-2.4331033,-13.533794,23.28738,-28.646725,12.803222,6.277765,13.728735,-2.4888196,-13.881135,7.408114,-9.70812,6.3114896,29.570078,-18.476768,-10.972645,12.707823,-20.82343,-4.632353,13.902167,2.400447,-7.275568,-29.61015,-45.556717,-24.039223,28.691032,-0.6125198,-47.580166,-45.146366,-21.087688,-13.294711,-48.27451,2.8449552,-14.082074,-4.5003314,17.056887,58.947006,10.076368,0.49423954,-70.83581,-3.7282083,11.976742,-6.874502,10.677015,1.9484727,22.645449,-35.784874,-20.470163,-32.799946,17.031672,15.592475,-4.565541,-14.162266,-35.097668,15.645557,15.481032,0.97894186,4.979452,21.643446,5.9120054,-13.858479,-20.32092,-17.08955,-9.682968,14.626504,-26.327475,-5.236877,-5.794322,-11.259555,-34.814487,-25.56193,-31.134935,-18.365698,16.970037,-15.49163,2.4286926,6.2991595,7.1823306,-42.541134,-34.819378,-18.925188,-2.1061606,8.514042,30.316576,-48.520878,1.1238893,26.499886,-13.647817,-15.382782,4.082311,9.739561,22.476713,-34.960552,6.408362,-6.1550827,-8.609231,8.849897,-9.101206,18.788336,-5.7053895,23.0363,-12.690447,39.213207,-3.0013866,29.50597,-20.957573,-22.125359,19.787155,13.237529,-18.576803,-3.3807368,17.652319,3.5554407,5.9714007,-38.634613,-2.5511692,-11.34025,-28.467535,-6.0810423,17.211927,8.021574,-27.454374,2.0121171,36.339237,-2.4730022,23.936213,-29.05366,-35.24948,6.936425,-24.518862,5.4305534,16.244617,JesusAntonio
12.21035,44.7913,52.855724,-3.7980218,-4.4014044,2.946578,78.58131,-13.931363,-8.628359,25.906364,-11.366088,-2.6918898,17.460577,3.2479126,-31.279081,7.0397086,32.332302,-17.543333,-32.412243,20.889565,15.520324,-13.20168,-11.646095,17.233093,-5.138348,-40.16517,20.500317,3.006696,-34.631855,-22.724396,-43.087025,60.336132,-7.61307,-25.74723,21.871218,46.737,17.205345,19.253613,38.5769,35.012978,4.370115,-6.057063,11.124225,-13.854392,1.7772747,-16.577135,20.64602,-4.394497,-8.767735,-41.15171,11.442495,-44.01968,0.34700984,-47.49042,-0.5447696,-46.748882,-14.718857,-10.82918,-2.7326777,-3.3389444,-49.553535,-4.4207067,-16.539877,-29.58174,-10.751108,-17.970078,15.289572,14.664063,-23.96196,36.690647,-13.327012,9.848152,17.44358,36.53832,5.3591123,13.603172,-7.0343885,-65.42317,-9.901556,53.17921,49.145447,39.582184,-27.74022,-51.71681,-33.127247,7.654291,11.631734,22.177505,-5.9894524,13.511145,-31.292896,-8.906587,-19.904022,-33.034554,-14.528925,-34.787064,-10.070419,-25.474108,-34.46108,-41.306877,-33.777565,56.100445,16.17437,-0.24809113,8.332894,-37.680676,-22.09515,21.103123,-33.17672,40.33803,-13.905988,-8.304825,14.560755,-45.50063,-50.037495,38.727516,-27.075363,-35.356968,17.092108,8.842633,-40.086235,0.49803057,5.5685062,-4.91244,9.635176,-13.582412,-20.754232,-21.333817,-10.936692,-18.37317,-39.680252,17.360415,12.927996,13.985507,6.6547184,29.016443,-21.207216,-40.5381,21.665071,-3.3616288,-27.56424,-66.451225,48.533215,43.799892,-27.470018,7.8033595,32.98699,-10.36683,45.535328,33.69729,-32.99769,34.764874,32.29773,-16.10475,-31.37231,-13.719335,39.987812,47.993122,-35.56855,-44.713295,35.339897,-24.560453,-6.6639266,62.43164,30.587461,-45.342056,12.06279,-10.235986,4.6432486,-20.054146,25.554821,40.598816,8.871584,32.434635,-40.834667,10.759754,-19.434618,9.606637,-33.66592,-2.0570416,17.85057,-28.132866,-19.246367,23.67259,-39.97504,38.74098,-1.3983939,1.0591954,8.61415,23.057209,-11.70041,5.2250905,David
27.783932,12.391051,-1.9207438,7.025237,19.163017,-22.542795,27.974312,4.7037897,2.6359706,3.3361983,40.643333,-0.7647725,20.036177,-22.650284,21.963661,-18.017527,36.837067,-32.51576,-10.472568,23.211716,5.8116355,-17.617,24.72634,48.865673,15.936036,-41.797367,-23.781408,-6.0849094,34.768963,-7.4359407,-25.989098,1.6280823,28.251045,20.765253,-31.445948,-5.5647144,11.698557,0.56946206,30.739481,-21.366453,-25.239223,27.274925,16.456734,-8.074784,3.335479,-52.348713,27.545183,-16.056618,-15.346951,-41.586117,-16.53425,-37.483242,-35.94686,4.702641,4.1450276,25.135572,-40.241615,40.68012,-19.09024,-19.659388,6.704991,21.626944,29.25374,-21.957275,-33.666153,-34.875713,15.21876,-19.40451,14.219525,-14.561822,26.835695,31.37668,-18.677422,29.597027,13.854042,14.678389,-6.344069,-11.622264,28.01819,25.899183,27.46734,22.818405,17.40744,33.753326,-25.487432,-10.252939,-16.988508,7.694079,-37.21207,-28.890806,-7.19529,-17.798601,-3.598894,-18.486748,0.8657599,21.55244,-10.170179,-15.280926,15.060624,-16.877722,35.919865,2.4321475,-36.397137,-32.864307,-42.19914,-14.315402,-5.0623684,19.021446,-61.705208,47.936962,9.137539,-20.936262,-16.378876,10.330622,-7.227054,-24.4058,0.03622905,28.0498,-1.9329983,-0.66623354,-52.107204,-19.39511,-67.20957,51.7544,10.119137,-12.374203,36.765694,17.809414,20.300592,-26.065275,-6.547992,-8.393028,16.076239,15.720037,-28.296328,27.108702,2.398327,17.661987,37.79361,-28.172552,-3.0784588,-17.905485,46.023243,17.183775,-44.52439,25.496887,31.206287,28.047033,-0.7519378,-49.876263,39.564014,-26.558685,-12.764041,19.212225,-3.1781201,36.911766,5.909764,58.648922,-25.347567,5.5511622,5.189834,31.723984,20.907282,48.626698,-24.364899,-30.28412,84.76995,0.48683593,35.997307,31.353167,19.505598,-29.610224,-11.349533,5.227749,-11.06847,21.213102,6.861805,15.736054,22.09835,-2.2133522,-19.263699,21.23147,-33.437706,5.517823,32.50182,-31.68608,-23.296675,20.365736,5.750461,-32.313244,-7.0581923,-3.1161122,Irma
2.2849653,12.367931,-12.656505,8.132734,-23.877615,14.405638,-18.147182,-10.3242035,38.087936,9.788661,0.03235442,16.572226,18.735542,-37.317627,-24.541464,15.464991,27.907671,33.739563,1.7214769,26.801052,17.941048,-43.23133,7.263198,-8.648606,32.792767,13.47174,15.400459,34.55653,-0.97414386,-2.9862242,-11.525744,-8.518419,-22.82267,-31.384628,-20.998901,15.097848,19.309631,-23.0336,-51.63078,-1.1206502,-15.237909,-46.16209,25.208975,14.948519,6.441064,7.3860035,16.542946,-16.11183,22.775461,-8.074633,8.937432,43.12668,-18.866903,12.788869,-14.796458,38.127987,35.166714,-26.419943,21.938427,28.191307,-0.08686319,34.543465,23.920168,14.201941,52.846138,-1.3010871,-1.0092708,-2.7007983,26.418106,-22.233467,-26.553577,15.092089,14.284038,11.200734,10.642563,1.2803842,-15.727506,-2.858424,14.400815,16.23318,8.734838,4.2578254,-15.941005,3.9492786,-14.860935,11.073267,4.4381127,-12.574698,4.3871517,15.910539,2.3298006,17.635057,17.59042,-18.901974,-23.646055,13.73324,-7.224427,6.3400736,-7.006084,-7.137103,12.587993,24.062105,7.2045374,37.816635,21.665312,13.3055935,16.281578,-20.614395,-36.305927,11.647929,3.205945,-5.794388,-26.685265,-18.63621,13.133768,16.07801,-2.851262,25.116833,19.315855,4.1281905,-2.4892144,6.1254835,16.225266,37.294872,-21.216465,-25.85588,-40.528202,-21.578514,-0.20039888,36.00381,11.811511,-48.423588,10.419175,-11.310448,13.468719,-4.717616,-13.0346775,-1.205564,-4.097163,-19.606264,-14.709799,-32.613907,12.050646,-46.02981,-17.112368,41.26976,29.29116,-21.891285,-37.344917,8.164989,14.92159,50.823757,-7.784318,21.74632,9.531992,-26.98378,54.586308,-31.947521,-1.0007015,-20.090221,16.372576,-56.73795,6.370302,-59.078857,11.003907,-16.980663,-5.010685,-17.15244,-15.672162,-2.101648,3.3990302,-7.3733034,-32.7896,-7.6728206,-17.471066,-36.776955,-20.070852,-13.066589,10.860858,-42.381527,32.15733,-12.175228,3.7929099,31.20006,-0.3068907,34.023243,0.046512328,10.215788,-13.628091,-0.47972992,-3.0528514,14.744619,Sergio
